0,14000,1000,1.8
1,26000,1000,1.8
2,82000,1000,1.8
3,23000,2000,1.8
4,55000,2000,1.8
5,73000,2000,1.8
6,98000,2000,1.8
7,36000,3000,1.8
8,23000,4000,1.8
9,62000,4000,1.8
10,10000,5000,1.8
11,29000,5000,1.8
12,51000,5000,1.8
13,88000,5000,1.8
14,9000,6000,1.8
15,23000,6000,1.8
16,63000,6000,1.8
17,79000,6000,1.8
18,82000,6000,1.8
19,5000,7000,1.8
20,6000,7000,1.8
21,8000,7000,1.8
22,10000,7000,1.8
23,34000,8000,1.8
24,12000,9000,1.8
25,8000,10000,1.8
26,12000,10000,1.8
27,22000,10000,1.8
28,93000,10000,1.8
29,20000,11000,1.8
30,74000,11000,1.8
31,6000,12000,1.8
32,22000,12000,1.8
33,64000,12000,1.8
34,65000,12000,1.8
35,5000,13000,1.8
36,8000,13000,1.8
37,15000,13000,1.8
38,52000,13000,1.8
39,5000,14000,1.8
40,6000,14000,1.8
41,11000,14000,1.8
42,80000,14000,1.8
43,12000,15000,1.8
44,88000,15000,1.8
45,16000,16000,1.8
46,5000,18000,1.8
47,12000,18000,1.8
48,57000,18000,1.8
49,86000,18000,1.8
