0,5000,1000,0.9
1,8000,1000,0.9
2,27000,1000,0.9
3,44000,1000,0.9
4,75000,1000,0.9
5,78000,1000,0.9
6,94000,1000,0.9
7,11000,2000,0.9
8,29000,2000,0.9
9,43000,2000,0.9
10,56000,2000,0.9
11,65000,2000,0.9
12,68000,2000,0.9
13,77000,2000,0.9
14,6000,3000,0.9
15,90000,3000,0.9
16,99000,3000,0.9
17,6000,4000,0.9
18,8000,4000,0.9
19,12000,4000,0.9
20,21000,4000,0.9
21,50000,4000,0.9
22,56000,4000,0.9
23,67000,4000,0.9
24,89000,4000,0.9
25,6000,5000,0.9
26,13000,5000,0.9
27,14000,5000,0.9
28,23000,5000,0.9
29,32000,5000,0.9
30,40000,5000,0.9
31,52000,5000,0.9
32,5000,6000,0.9
33,19000,6000,0.9
34,31000,6000,0.9
35,32000,6000,0.9
36,64000,6000,0.9
37,57000,7000,0.9
38,66000,7000,0.9
39,94000,7000,0.9
40,5000,8000,0.9
41,41000,8000,0.9
42,5000,9000,0.9
43,6000,9000,0.9
44,8000,9000,0.9
45,20000,9000,0.9
46,22000,9000,0.9
47,28000,9000,0.9
48,61000,9000,0.9
49,64000,9000,0.9
50,71000,9000,0.9
51,5000,10000,0.9
52,12000,10000,0.9
53,15000,10000,0.9
54,20000,10000,0.9
55,30000,10000,0.9
56,73000,10000,0.9
57,88000,10000,0.9
58,5000,11000,0.9
59,8000,11000,0.9
60,47000,11000,0.9
61,79000,11000,0.9
62,14000,12000,0.9
63,17000,12000,0.9
64,31000,12000,0.9
65,91000,12000,0.9
66,5000,13000,0.9
67,7000,13000,0.9
68,10000,13000,0.9
69,15000,13000,0.9
70,34000,13000,0.9
71,41000,13000,0.9
72,49000,13000,0.9
73,54000,13000,0.9
74,5000,14000,0.9
75,11000,14000,0.9
76,13000,14000,0.9
77,37000,14000,0.9
78,58000,14000,0.9
79,5000,15000,0.9
80,13000,15000,0.9
81,14000,15000,0.9
82,17000,15000,0.9
83,23000,16000,0.9
84,30000,16000,0.9
85,38000,16000,0.9
86,39000,16000,0.9
87,55000,16000,0.9
88,57000,16000,0.9
89,5000,17000,0.9
90,13000,17000,0.9
91,22000,17000,0.9
92,54000,17000,0.9
93,83000,17000,0.9
94,5000,18000,0.9
95,12000,18000,0.9
96,47000,18000,0.9
97,53000,18000,0.9
98,74000,18000,0.9
99,94000,18000,0.9
